GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1297895284,20260406,202604,2026,2026.2630,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,091,091,09,2,-2.0,10,1,10,-3.37552742616034,4,"Kaliachak, West Bengal, India",IN,IN28,24.8667,88.0167,-2099127,0,,,,,,,4,"Kaliachak, West Bengal, India",IN,IN28,24.8667,88.0167,-2099127,20260406,https://theindianawaaz.com/supreme-court-slams-west-bengal-govt-cji-warns-of-action-over-attack-on-judicial-officers/
1297895434,20260406,202604,2026,2026.2630,GOV,CHIEF MINISTER,,,,,,GOV,,,,,,,,,,,,,1,080,080,08,2,5.0,10,1,10,0.2994011976048,4,"Jammu, Jammu and Kashmir, India",IN,IN12,32.7333,74.8667,-2098228,0,,,,,,,4,"Jammu, Jammu and Kashmir, India",IN,IN12,32.7333,74.8667,-2098228,20260406,https://www.thehindu.com/news/national/jammu-and-kashmir/make-details-of-magisterial-probe-into-ganderbal-encounter-public-omar-abdullah/article70830801.ece
1297895438,20260406,202604,2026,2026.2630,GOV,AUTHORITIES,,,,,,GOV,,,,,,,,,,,,,1,130,130,13,3,-4.4,5,1,5,-6.13207547169811,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,0,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20260406,https://bangaloremirror.indiatimes.com/bangalore/others/city-briefs/articleshow/130048870.cms
1297895465,20260406,202604,2026,2026.2630,GOV,SOLICITOR GENERAL,,,,,,GOV,,,JUD,JUDGE,,,,,,JUD,,,1,010,010,01,1,0.0,10,1,10,-3.37552742616034,4,"Kaliachak, West Bengal, India",IN,IN28,24.8667,88.0167,-2099127,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,4,"Kaliachak, West Bengal, India",IN,IN28,24.8667,88.0167,-2099127,20260406,https://theindianawaaz.com/supreme-court-slams-west-bengal-govt-cji-warns-of-action-over-attack-on-judicial-officers/
1297895509,20260406,202604,2026,2026.2630,IND,DELHI,IND,,,,,,,,,,,,,,,,,,1,130,130,13,3,-4.4,2,1,2,-6.13207547169811,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,0,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20260406,https://bangaloremirror.indiatimes.com/bangalore/others/city-briefs/articleshow/130048870.cms
1297895514,20260406,202604,2026,2026.2630,INDGOV,OMAR ABDULLAH,IND,,,,,GOV,,,,,,,,,,,,,1,090,090,09,2,-2.0,5,1,5,0.2994011976048,4,"Jammu, Jammu and Kashmir, India",IN,IN12,32.7333,74.8667,-2098228,0,,,,,,,4,"Jammu, Jammu and Kashmir, India",IN,IN12,32.7333,74.8667,-2098228,20260406,https://www.thehindu.com/news/national/jammu-and-kashmir/make-details-of-magisterial-probe-into-ganderbal-encounter-public-omar-abdullah/article70830801.ece
1297895607,20260406,202604,2026,2026.2630,JUD,CHIEF JUSTICE,,,,,,JUD,,,IND,CALCUTTA,IND,,,,,,,,1,090,090,09,2,-2.0,4,1,4,1.09289617486339,4,"Calcutta, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,4,"Calcutta, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,4,"Calcutta, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,20260406,https://theindianawaaz.com/supreme-court-directs-final-supplementary-voter-list-in-west-bengal-must-be-published/
1297895608,20260406,202604,2026,2026.2630,JUD,SUPREME COURT,,,,,,JUD,,,IND,WEST BENGAL,IND,,,,,,,,1,111,111,11,3,-2.0,10,1,10,-3.37552742616034,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,20260406,https://theindianawaaz.com/supreme-court-slams-west-bengal-govt-cji-warns-of-action-over-attack-on-judicial-officers/
1297895609,20260406,202604,2026,2026.2630,JUD,SUPREME COURT,,,,,,JUD,,,IND,WEST BENGAL,IND,,,,,,,,1,138,138,13,3,-7.0,5,1,5,-3.37552742616034,4,"Kaliachak, West Bengal, India",IN,IN28,24.8667,88.0167,-2099127,4,"Kaliachak, West Bengal, India",IN,IN28,24.8667,88.0167,-2099127,4,"Kaliachak, West Bengal, India",IN,IN28,24.8667,88.0167,-2099127,20260406,https://theindianawaaz.com/supreme-court-slams-west-bengal-govt-cji-warns-of-action-over-attack-on-judicial-officers/
1297895610,20260406,202604,2026,2026.2630,JUD,CHIEF JUSTICE,,,,,,JUD,,,INDJUD,CALCUTTA,IND,,,,,JUD,,,1,090,090,09,2,-2.0,1,1,1,1.09289617486339,4,"Calcutta, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,4,"Calcutta, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,4,"Calcutta, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,20260406,https://theindianawaaz.com/supreme-court-directs-final-supplementary-voter-list-in-west-bengal-must-be-published/
1297895727,20260406,202604,2026,2026.2630,RUS,MOSCOW,RUS,,,,,,,,,,,,,,,,,,0,090,090,09,2,-2.0,1,1,1,-2.8892455858748,1,India,IN,IN,20,77,IN,0,,,,,,,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20260406,http://jamestown.org/dejected-putin-tries-to-join-the-great-gulf-game/
1297895730,20260406,202604,2026,2026.2630,RUS,RUSSIA,RUS,,,,,,,,MIL,MILITARY,,,,,,MIL,,,0,042,042,04,1,1.9,1,1,1,-2.8892455858748,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,http://jamestown.org/dejected-putin-tries-to-join-the-great-gulf-game/
1297895742,20260406,202604,2026,2026.2630,SAUGOV,ABDULLAH,SAU,,,,,GOV,,,GOV,GOVERNMENT,,,,,,GOV,,,1,0841,084,08,2,7.0,10,1,10,0.2994011976048,4,"Jammu, Jammu and Kashmir, India",IN,IN12,32.7333,74.8667,-2098228,4,"Jammu, Jammu and Kashmir, India",IN,IN12,32.7333,74.8667,-2098228,4,"Jammu, Jammu and Kashmir, India",IN,IN12,32.7333,74.8667,-2098228,20260406,https://www.thehindu.com/news/national/jammu-and-kashmir/make-details-of-magisterial-probe-into-ganderbal-encounter-public-omar-abdullah/article70830801.ece
1297897023,20260406,202604,2026,2026.2630,FRAGOV,MARSEILLE,FRA,,,,,GOV,,,FRA,FRANCE,FRA,,,,,,,,0,111,111,11,3,-2.0,1,1,1,-0.77760497667185,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://www.nbcnews.com/pop-culture/rcna266962
1297897040,20260406,202604,2026,2026.2630,GOV,FINANCE MINIST,,,,,,GOV,,,,,,,,,,,,,1,013,013,01,1,0.4,10,1,10,-3.99002493765586,4,"Arabian Sea, India (general), India",IN,IN00,20,65,-2089022,0,,,,,,,4,"Arabian Sea, India (general), India",IN,IN00,20,65,-2089022,20260406,https://thezimbabwemail.com/business/zera-raises-fuel-prices-minutes-after-ncube-plays-cruel-trick-on-motorists/
1297897044,20260406,202604,2026,2026.2630,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,0356,035,03,1,7.0,6,1,6,-3.6101083032491,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,0,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,20260406,https://www.straitstimes.com/opinion/is-trump-the-president-who-lost-asia-to-china
1297897067,20260406,202604,2026,2026.2630,GOV,PRESIDENT,,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,0,0356,035,03,1,7.0,2,1,2,-3.6101083032491,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,20260406,https://www.straitstimes.com/opinion/is-trump-the-president-who-lost-asia-to-china
1297897117,20260406,202604,2026,2026.2630,HIN,HINDUISM,,,,HIN,,,,,,,,,,,,,,,0,191,191,19,4,-9.5,10,1,10,-0.23364485981309,4,"Sabarimala, Kerala, India",IN,IN13,9.43333,77.0833,-2109677,0,,,,,,,4,"Sabarimala, Kerala, India",IN,IN13,9.43333,77.0833,-2109677,20260406,https://indianexpress.com/article/legal-news/kerala-centre-back-2018-sabarimala-judgment-review-hearing-in-sc-today-10622781/
1297897148,20260406,202604,2026,2026.2630,IRN,IRAN,IRN,,,,,,,,PGS,PERSIAN GULF,PGS,,,,,,,,1,172,172,17,4,-5.0,4,1,4,-3.99002493765586,4,"Arabian Sea, India (general), India",IN,IN00,20,65,-2089022,4,"Arabian Sea, India (general), India",IN,IN00,20,65,-2089022,4,"Arabian Sea, India (general), India",IN,IN00,20,65,-2089022,20260406,https://thezimbabwemail.com/business/zera-raises-fuel-prices-minutes-after-ncube-plays-cruel-trick-on-motorists/
1297897190,20260406,202604,2026,2026.2630,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,-0.23364485981309,4,"Sabarimala, Kerala, India",IN,IN13,9.43333,77.0833,-2109677,0,,,,,,,4,"Sabarimala, Kerala, India",IN,IN13,9.43333,77.0833,-2109677,20260406,https://indianexpress.com/article/legal-news/kerala-centre-back-2018-sabarimala-judgment-review-hearing-in-sc-today-10622781/
1297897980,20260406,202604,2026,2026.2630,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,013,013,01,1,0.4,4,1,4,-0.14367816091954,0,,,,,,,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://www.wfmj.com/news/local-news/boardman/seven-businesses-remain-closed-after-plaza-fire-in-boardman/article_621379c1-0570-4c85-9bd9-cde1970e6112.html
1297898009,20260406,202604,2026,2026.2630,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,042,042,04,1,1.9,10,1,10,-12.624584717608,0,,,,,,,4,"Jogeshwari, Maharashtra, India",IN,IN16,19.8167,75.2,-2098697,4,"Jogeshwari, Maharashtra, India",IN,IN16,19.8167,75.2,-2098697,20260406,https://www.freepressjournal.in/mumbai/mumbai-news-clash-during-religious-procession-in-goregaon-east-injures-3-10-arrested
1297898010,20260406,202604,2026,2026.2630,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,10,1,10,-7.85714285714286,0,,,,,,,4,"Ramgarh, Rajasthan, India",IN,IN24,27.6,76.8167,-2108919,4,"Ramgarh, Rajasthan, India",IN,IN24,27.6,76.8167,-2108919,20260406,https://timesofindia.indiatimes.com/city/ranchi/nine-workers-injured-in-ramgarh-steel-plant-explosion-villagers-demand-accountability-and-improved-safety-measures/articleshow/130069399.cms
1297898012,20260406,202604,2026,2026.2630,,,,,,,,,,,IND,MUMBAI,IND,,,,,,,,1,031,031,03,1,5.2,6,1,6,1.5625,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://www.freepressjournal.in/mumbai/mumbai-news-bmc-gets-mczma-nod-for-11166-crore-manori-desalination-plant-awaits-final-moefcc-clearance
1297898013,20260406,202604,2026,2026.2630,,,,,,,,,,,IND,MAHARASHTRA,IND,,,,,,,,1,031,031,03,1,5.2,4,1,4,1.5625,0,,,,,,,4,"Manori, Maharashtra, India",IN,IN16,19.75,72.9167,-2103926,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://www.freepressjournal.in/mumbai/mumbai-news-bmc-gets-mczma-nod-for-11166-crore-manori-desalination-plant-awaits-final-moefcc-clearance
1297898020,20260406,202604,2026,2026.2630,,,,,,,,,,,JUD,ADVOCATE,,,,,,JUD,,,1,040,040,04,1,1.0,10,1,10,-2.56124721603564,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://mumbaimirror.indiatimes.com/you/my-identity-my-terms/articleshow/130064701.html
1297898023,20260406,202604,2026,2026.2630,,,,,,,,,,,LAB,WORKER,,,,,,LAB,,,1,183,183,18,4,-10.0,13,1,10,-7.85714285714286,0,,,,,,,4,"Ramgarh, Rajasthan, India",IN,IN24,27.6,76.8167,-2108919,4,"Ramgarh, Rajasthan, India",IN,IN24,27.6,76.8167,-2108919,20260406,https://timesofindia.indiatimes.com/city/ranchi/nine-workers-injured-in-ramgarh-steel-plant-explosion-villagers-demand-accountability-and-improved-safety-measures/articleshow/130069399.cms
1297898031,20260406,202604,2026,2026.2630,,,,,,,,,,,MNCIND,WIPRO LIMITED,IND,,,,,MNC,,,0,040,040,04,1,1.0,15,1,10,3.0214424951267,0,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20260406,https://www.insidermonkey.com/blog/12-cheap-penny-stocks-to-invest-in-now-1731959/
1297898123,20260406,202604,2026,2026.2630,BUS,CORPORATION,,,,,,BUS,,,,,,,,,,,,,1,0332,033,03,1,5.2,3,1,3,2.3728813559322,4,"Mysuru, Karnataka, India",IN,IN19,12.3072,76.6497,-2105255,0,,,,,,,4,"Mysuru, Karnataka, India",IN,IN19,12.3072,76.6497,-2105255,20260406,https://timesofindia.indiatimes.com/city/mysuru/agniveer-selection-rally-in-mysuru-from-april-19-to-27/articleshow/130067873.cms
1297898124,20260406,202604,2026,2026.2630,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,0.51993067590988,4,"Colaba, Maharashtra, India",IN,IN16,18.9069,72.8106,-2093658,0,,,,,,,4,"Colaba, Maharashtra, India",IN,IN16,18.9069,72.8106,-2093658,20260406,https://mumbaimirror.indiatimes.com/unwind/invisible-cost-of-intelligence/articleshow/130068271.html
1297898141,20260406,202604,2026,2026.2630,CAN,CANADA,CAN,,,,,,,,CANGOVBUS,MARK CARNEY,CAN,,,,,GOV,BUS,,0,043,043,04,1,2.8,8,1,8,-0.44642857142857,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://www.manitobacooperator.ca/daily/new-strategies-needed-for-canadian-agriculture-to-stand-out-in-global-trade/
1297898142,20260406,202604,2026,2026.2630,CAN,CANADA,CAN,,,,,,,,CANGOVBUS,MARK CARNEY,CAN,,,,,GOV,BUS,,0,043,043,04,1,2.8,2,1,2,-0.44642857142857,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://www.manitobacooperator.ca/daily/new-strategies-needed-for-canadian-agriculture-to-stand-out-in-global-trade/
1297898152,20260406,202604,2026,2026.2630,CANGOVBUS,MARK CARNEY,CAN,,,,,GOV,BUS,,CAN,CANADA,CAN,,,,,,,,0,042,042,04,1,1.9,8,1,8,-0.44642857142857,1,India,IN,IN,20,77,IN,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,1,India,IN,IN,20,77,IN,20260406,https://www.manitobacooperator.ca/daily/new-strategies-needed-for-canadian-agriculture-to-stand-out-in-global-trade/
1297898153,20260406,202604,2026,2026.2630,CANGOVBUS,MARK CARNEY,CAN,,,,,GOV,BUS,,CAN,CANADA,CAN,,,,,,,,0,042,042,04,1,1.9,2,1,2,-0.44642857142857,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://www.manitobacooperator.ca/daily/new-strategies-needed-for-canadian-agriculture-to-stand-out-in-global-trade/
1297898170,20260406,202604,2026,2026.2630,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,010,010,01,1,0.0,5,1,5,-3.125,4,"Hatod, Madhya Pradesh, India",IN,IN35,22.8,75.7333,-2097349,0,,,,,,,4,"Hatod, Madhya Pradesh, India",IN,IN35,22.8,75.7333,-2097349,20260406,https://www.freepressjournal.in/indore/indore-news-district-tehsils-to-face-monthly-rankings-officials-fined-for-negligence-announces-collector-shivam-verma
1297898185,20260406,202604,2026,2026.2630,COP,POLICE,,,,,,COP,,,IND,RANCHI,IND,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-7.40740740740741,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,20260406,https://timesofindia.indiatimes.com/city/ranchi/ranchi-foster-father-and-brother-arrested-for-13-year-old-girls-murder/articleshow/130068517.cms
1297898207,20260406,202604,2026,2026.2630,CVL,RESIDENTS,,,,,,CVL,,,GOV,GOVERNMENT,,,,,,GOV,,,0,020,020,02,1,3.0,2,1,2,-0.35523978685613,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,2,"California, United States",US,USCA,36.17,-119.746,CA,20260406,https://www.rawstory.com/trump-supreme-court-2676671609/
1297898208,20260406,202604,2026,2026.2630,CVL,RESIDENTS,,,,,,CVL,,,GOV,GOVERNMENT,,,,,,GOV,,,0,020,020,02,1,3.0,2,1,2,-0.35523978685613,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,1,India,IN,IN,20,77,IN,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20260406,https://www.rawstory.com/trump-supreme-court-2676671609/
1297898212,20260406,202604,2026,2026.2630,CVL,COMMUNITY,,,,,,CVL,,,IND,JAMSHEDPUR,IND,,,,,,,,1,110,110,11,3,-2.0,2,1,2,-1.76056338028169,4,"Jamshedpur, Jharkhand, India",IN,IN38,22.8,86.1833,-2098249,4,"Jamshedpur, Jharkhand, India",IN,IN38,22.8,86.1833,-2098249,4,"Jamshedpur, Jharkhand, India",IN,IN38,22.8,86.1833,-2098249,20260406,https://timesofindia.indiatimes.com/city/ranchi/transgender-community-protests-jamshedpur-transgender-activists-oppose-new-amendment-law-claim-it-undermines-self-identification-rights/articleshow/130069469.cms
1297898213,20260406,202604,2026,2026.2630,CVL,VILLAGER,,,,,,CVL,,,LAB,WORKER,,,,,,LAB,,,1,183,183,18,4,-10.0,7,1,7,-7.85714285714286,4,"Ramgarh, Rajasthan, India",IN,IN24,27.6,76.8167,-2108919,4,"Ramgarh, Rajasthan, India",IN,IN24,27.6,76.8167,-2108919,4,"Ramgarh, Rajasthan, India",IN,IN24,27.6,76.8167,-2108919,20260406,https://timesofindia.indiatimes.com/city/ranchi/nine-workers-injured-in-ramgarh-steel-plant-explosion-villagers-demand-accountability-and-improved-safety-measures/articleshow/130069399.cms
1297898227,20260406,202604,2026,2026.2630,EDU,COLLEGE,,,,,,EDU,,,,,,,,,,,,,1,017,017,01,1,0.0,10,1,10,-9.52380952380956,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://www.freepressjournal.in/mumbai/mumbai-news-mact-awards-6337-lakh-compensation-to-kin-of-nair-hospital-intern-killed-in-2018-crash
1297898233,20260406,202604,2026,2026.2630,EDU,STUDENT,,,,,,EDU,,,,,,,,,,,,,1,120,120,12,3,-4.0,4,1,4,-1.91780821917808,1,United Kingdom,UK,UK,54,-4,UK,0,,,,,,,1,India,IN,IN,20,77,IN,20260406,https://www.frontpagemag.com/welsh-government-spends-1600000-to-extirpate-white-privilege/
1297898242,20260406,202604,2026,2026.2630,EDU,COLLEGE,,,,,,EDU,,,GOV,GOVERNMENT,,,,,,GOV,,,1,036,036,03,1,4.0,4,1,4,0.27548209366392,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://www.freepressjournal.in/education/d-m-harish-foundation-and-government-law-college-to-host-panel-on-west-asia-conflict-un-framework-and-rules-of-war
1297898243,20260406,202604,2026,2026.2630,EDU,COLLEGE,,,,,,EDU,,,IND,MUMBAI,IND,,,,,,,,1,036,036,03,1,4.0,6,1,6,0.27548209366392,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://www.freepressjournal.in/education/d-m-harish-foundation-and-government-law-college-to-host-panel-on-west-asia-conflict-un-framework-and-rules-of-war
1297898298,20260406,202604,2026,2026.2630,GOV,GOVERNMENT,,,,,,GOV,,,EDU,COLLEGE,,,,,,EDU,,,1,036,036,03,1,4.0,4,1,4,0.27548209366392,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://www.freepressjournal.in/education/d-m-harish-foundation-and-government-law-college-to-host-panel-on-west-asia-conflict-un-framework-and-rules-of-war
1297898347,20260406,202604,2026,2026.2630,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,043,043,04,1,2.8,10,1,10,-12.624584717608,4,"Jogeshwari, Maharashtra, India",IN,IN16,19.8167,75.2,-2098697,0,,,,,,,4,"Jogeshwari, Maharashtra, India",IN,IN16,19.8167,75.2,-2098697,20260406,https://www.freepressjournal.in/mumbai/mumbai-news-clash-during-religious-procession-in-goregaon-east-injures-3-10-arrested
1297898348,20260406,202604,2026,2026.2630,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,043,043,04,1,2.8,10,1,10,-7.85714285714286,4,"Ramgarh, Rajasthan, India",IN,IN24,27.6,76.8167,-2108919,0,,,,,,,4,"Ramgarh, Rajasthan, India",IN,IN24,27.6,76.8167,-2108919,20260406,https://timesofindia.indiatimes.com/city/ranchi/nine-workers-injured-in-ramgarh-steel-plant-explosion-villagers-demand-accountability-and-improved-safety-measures/articleshow/130069399.cms
1297898364,20260406,202604,2026,2026.2630,IND,MUMBAI,IND,,,,,,,,,,,,,,,,,,1,031,031,03,1,5.2,10,1,10,1.5625,4,"Manori, Maharashtra, India",IN,IN16,19.75,72.9167,-2103926,0,,,,,,,4,"Manori, Maharashtra, India",IN,IN16,19.75,72.9167,-2103926,20260406,https://www.freepressjournal.in/mumbai/mumbai-news-bmc-gets-mczma-nod-for-11166-crore-manori-desalination-plant-awaits-final-moefcc-clearance
1297898365,20260406,202604,2026,2026.2630,IND,MUMBAI,IND,,,,,,,,EDU,COLLEGE,,,,,,EDU,,,1,036,036,03,1,4.0,6,1,6,0.27548209366392,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://www.freepressjournal.in/education/d-m-harish-foundation-and-government-law-college-to-host-panel-on-west-asia-conflict-un-framework-and-rules-of-war
1297898496,20260406,202604,2026,2026.2630,JUD,ADVOCATE,,,,,,JUD,,,,,,,,,,,,,1,040,040,04,1,1.0,10,1,10,-2.56124721603564,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://mumbaimirror.indiatimes.com/you/my-identity-my-terms/articleshow/130064701.html
1297898553,20260406,202604,2026,2026.2630,MNCIND,WIPRO LIMITED,IND,,,,,MNC,,,,,,,,,,,,,0,040,040,04,1,1.0,15,1,10,3.0214424951267,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,0,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20260406,https://www.insidermonkey.com/blog/12-cheap-penny-stocks-to-invest-in-now-1731959/
1297898562,20260406,202604,2026,2026.2630,MOS,MUSLIM,,,,MOS,,,,,HIN,HINDU,,,,HIN,,,,,0,190,190,19,4,-10.0,8,1,8,-1.91780821917808,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://www.frontpagemag.com/welsh-government-spends-1600000-to-extirpate-white-privilege/
1297898643,20260406,202604,2026,2026.2630,SPY,INTELLIGENCE,,,,,,SPY,,,,,,,,,,,,,1,010,010,01,1,0.0,5,1,5,0.51993067590988,4,"Colaba, Maharashtra, India",IN,IN16,18.9069,72.8106,-2093658,0,,,,,,,4,"Colaba, Maharashtra, India",IN,IN16,18.9069,72.8106,-2093658,20260406,https://mumbaimirror.indiatimes.com/unwind/invisible-cost-of-intelligence/articleshow/130068271.html
1297899360,20250406,202504,2025,2025.2630,PAK,PAKISTAN,PAK,,,,,,,,CVL,CIVILIAN,,,,,,CVL,,,1,190,190,19,4,-10.0,1,1,1,-2.56410256410256,4,"Jammu, Jammu and Kashmir, India",IN,IN12,32.7333,74.8667,-2098228,4,"Kashmir, North-West Frontier, Pakistan",PK,PK03,34.796,72.1502,-2764806,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,20260406,https://www.newindianexpress.com/nation/2026/Apr/06/i-saved-30-to-50-million-lives-trump-repeats-claim-of-mediating-india-pakistan-ceasefire
1297899361,20250406,202504,2025,2025.2630,PAK,PAKISTAN,PAK,,,,,,,,CVL,CIVILIAN,,,,,,CVL,,,1,190,190,19,4,-10.0,1,1,1,-2.56410256410256,4,"Kashmir, North-West Frontier, Pakistan",PK,PK03,34.796,72.1502,-2764806,4,"Jammu, Jammu and Kashmir, India",IN,IN12,32.7333,74.8667,-2098228,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,20260406,https://www.newindianexpress.com/nation/2026/Apr/06/i-saved-30-to-50-million-lives-trump-repeats-claim-of-mediating-india-pakistan-ceasefire
1297899392,20260406,202604,2026,2026.2630,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,043,043,04,1,2.8,10,1,10,-7.03125,0,,,,,,,4,"Pilibhit, Uttar Pradesh, India",IN,IN36,28.6333,79.8,-2107901,4,"Pilibhit, Uttar Pradesh, India",IN,IN36,28.6333,79.8,-2107901,20260406,https://www.deccanchronicle.com/nation/suv-breaches-delhi-assembly-hits-speakers-car-1948949
